timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2026-05-15 18:00:00+00:00,150,145,102056,42916
2026-05-16 00:00:00+00:00,152,149,99412,58340
2026-05-16 06:00:00+00:00,155,149,98881,45296
2026-05-16 12:00:00+00:00,153,148,91140,68789
2026-05-16 18:00:00+00:00,156,151,150919,50578
2026-05-17 00:00:00+00:00,156,150,224668,51315
2026-05-17 06:00:00+00:00,155,150,73052,37235
2026-05-17 12:00:00+00:00,155,151,119822,65004
2026-05-17 18:00:00+00:00,154,150,87595,90312
2026-05-18 00:00:00+00:00,154,152,130232,68499
2026-05-18 06:00:00+00:00,155,150,36103,21689
2026-05-18 12:00:00+00:00,155,149,116475,65103
2026-05-18 18:00:00+00:00,154,150,122559,58424
2026-05-19 00:00:00+00:00,155,151,106042,49908
2026-05-19 06:00:00+00:00,157,155,62441,69591
2026-05-19 12:00:00+00:00,157,152,67355,42982
2026-05-19 18:00:00+00:00,157,153,71150,70584
2026-05-20 00:00:00+00:00,156,157,75487,26165
2026-05-20 06:00:00+00:00,153,151,33440,31693
2026-05-20 12:00:00+00:00,156,152,41636,11497
2026-05-20 18:00:00+00:00,163,156,68372,57632
2026-05-21 00:00:00+00:00,160,156,68442,45879
2026-05-21 06:00:00+00:00,162,158,72659,39996
2026-05-21 12:00:00+00:00,162,157,39051,34150
2026-05-21 18:00:00+00:00,161,159,35016,22997
2026-05-22 00:00:00+00:00,161,157,80288,55309
2026-05-22 06:00:00+00:00,164,159,113484,64359
2026-05-22 12:00:00+00:00,161,158,62673,29465
2026-05-22 18:00:00+00:00,165,160,54400,38399
2026-05-23 00:00:00+00:00,165,157,20492,13745
2026-05-23 06:00:00+00:00,179,165,21636,10819
2026-05-23 12:00:00+00:00,170,162,27779,7662
2026-05-23 18:00:00+00:00,164,163,60285,18113
2026-05-24 00:00:00+00:00,162,158,31942,19217
2026-05-24 06:00:00+00:00,160,157,69862,46574
2026-05-24 12:00:00+00:00,158,151,78247,50180
2026-05-24 18:00:00+00:00,159,155,27129,26266
2026-05-25 00:00:00+00:00,157,151,53673,51977
2026-05-25 06:00:00+00:00,158,153,59450,27480
2026-05-25 12:00:00+00:00,154,146,43162,32238
2026-05-25 18:00:00+00:00,157,151,61773,6930
2026-05-26 00:00:00+00:00,159,154,32802,38453
2026-05-26 06:00:00+00:00,157,153,30051,26885
2026-05-26 12:00:00+00:00,157,154,45356,59377
2026-05-26 18:00:00+00:00,158,154,88607,18680
2026-05-27 00:00:00+00:00,161,155,31054,18072
2026-05-27 06:00:00+00:00,160,157,28602,10547
2026-05-27 12:00:00+00:00,160,156,69054,35012
2026-05-27 18:00:00+00:00,156,153,69531,28258
2026-05-28 00:00:00+00:00,150,144,60969,45393
2026-05-28 06:00:00+00:00,146,141,83916,35834
2026-05-28 12:00:00+00:00,147,143,114128,38252
2026-05-28 18:00:00+00:00,149,145,82595,38177
2026-05-29 00:00:00+00:00,150,147,66505,37563
2026-05-29 06:00:00+00:00,151,147,70492,22276
2026-05-29 12:00:00+00:00,150,147,38834,18324
2026-05-29 18:00:00+00:00,152,148,63989,26031
2026-05-30 00:00:00+00:00,152,148,74260,40654
2026-05-30 06:00:00+00:00,155,151,79357,21644
2026-05-30 12:00:00+00:00,158,150,27853,24684
2026-05-30 18:00:00+00:00,154,149,115414,88240
2026-05-31 00:00:00+00:00,154,151,96273,54768
2026-05-31 06:00:00+00:00,157,151,84561,37610
2026-05-31 12:00:00+00:00,159,154,80753,52038
2026-05-31 18:00:00+00:00,163,165,39007,74811
2026-06-01 00:00:00+00:00,169,162,78132,31599
2026-06-01 06:00:00+00:00,166,161,149087,32422
2026-06-01 12:00:00+00:00,164,160,112576,49648
2026-06-01 18:00:00+00:00,163,160,48339,17484
2026-06-02 00:00:00+00:00,164,161,110382,43039
2026-06-02 06:00:00+00:00,164,161,109291,20327
2026-06-02 12:00:00+00:00,162,158,130091,52476
2026-06-02 18:00:00+00:00,166,163,34956,12221
2026-06-03 00:00:00+00:00,167,165,55970,60736
2026-06-03 06:00:00+00:00,169,165,56511,30596
2026-06-03 12:00:00+00:00,168,164,63519,63844
2026-06-03 18:00:00+00:00,169,166,47795,28344
2026-06-04 00:00:00+00:00,167,165,95323,85202
2026-06-04 06:00:00+00:00,167,164,87561,47508
2026-06-04 12:00:00+00:00,166,163,50503,26632
2026-06-04 18:00:00+00:00,166,161,11296,16162
2026-06-05 00:00:00+00:00,161,161,86823,24637
2026-06-05 06:00:00+00:00,167,162,56627,23851
2026-06-05 12:00:00+00:00,167,162,35908,19892
2026-06-05 18:00:00+00:00,165,164,33084,12168
2026-06-06 00:00:00+00:00,165,162,9297,15743
2026-06-06 06:00:00+00:00,166,163,33299,9161
2026-06-06 12:00:00+00:00,167,162,33370,5883
2026-06-06 18:00:00+00:00,168,161,69382,23080
2026-06-07 00:00:00+00:00,164,161,38236,15219
2026-06-07 06:00:00+00:00,165,165,499,173
2026-06-07 12:00:00+00:00,178,171,127241,69325
2026-06-07 18:00:00+00:00,177,172,46064,52903
2026-06-08 00:00:00+00:00,173,170,105484,73632
2026-06-08 06:00:00+00:00,173,170,75872,39902
2026-06-08 12:00:00+00:00,173,169,65915,58230
2026-06-08 18:00:00+00:00,173,170,81977,34806
2026-06-09 00:00:00+00:00,175,169,57632,69893
2026-06-09 06:00:00+00:00,177,171,2807,1651
2026-06-09 12:00:00+00:00,176,168,18636,846
2026-06-09 18:00:00+00:00,171,168,70034,93358
2026-06-10 00:00:00+00:00,171,167,16265,23810
2026-06-10 06:00:00+00:00,172,169,84506,48053
2026-06-10 12:00:00+00:00,174,166,5070,1461
2026-06-10 18:00:00+00:00,167,165,131581,28641
2026-06-11 00:00:00+00:00,167,167,98552,44989
2026-06-11 06:00:00+00:00,174,168,153852,49441
2026-06-11 12:00:00+00:00,172,168,75992,77075
2026-06-11 18:00:00+00:00,172,168,32841,39538
2026-06-12 00:00:00+00:00,176,172,39419,21314
2026-06-12 06:00:00+00:00,174,174,39332,20821
2026-06-12 12:00:00+00:00,175,171,78945,72000
2026-06-12 18:00:00+00:00,174,170,49637,23416
2026-06-13 00:00:00+00:00,174,170,34653,28225
2026-06-13 06:00:00+00:00,175,170,59303,8505
2026-06-13 12:00:00+00:00,173,170,75105,27926
2026-06-13 18:00:00+00:00,176,176,25382,43572
2026-06-14 00:00:00+00:00,174,176,41322,42924
2026-06-14 06:00:00+00:00,174,170,36150,28471
2026-06-14 12:00:00+00:00,178,171,25438,19616
2026-06-14 18:00:00+00:00,176,172,75704,38766
2026-06-15 00:00:00+00:00,178,172,40434,24241
2026-06-15 06:00:00+00:00,177,172,142283,56658
2026-06-15 12:00:00+00:00,175,170,94228,33980
2026-06-15 18:00:00+00:00,173,170,79833,70263
2026-06-16 00:00:00+00:00,173,170,64916,15319
2026-06-16 06:00:00+00:00,176,171,116299,27395
2026-06-16 12:00:00+00:00,176,172,55540,18576
2026-06-16 18:00:00+00:00,178,172,65341,36022
2026-06-17 00:00:00+00:00,175,170,40855,46387
2026-06-17 06:00:00+00:00,173,172,34862,23518
2026-06-17 12:00:00+00:00,173,172,39188,10298
2026-06-17 18:00:00+00:00,177,173,70020,13854
2026-06-18 00:00:00+00:00,177,170,8300,2898
2026-06-18 06:00:00+00:00,179,173,20776,4657
2026-06-18 12:00:00+00:00,169,167,26863,64299
2026-06-18 18:00:00+00:00,173,168,13726,2176
2026-06-19 00:00:00+00:00,173,170,39168,5432
2026-06-19 06:00:00+00:00,172,162,64697,131504
2026-06-19 12:00:00+00:00,171,164,40110,22599
2026-06-19 18:00:00+00:00,171,164,26793,16686
2026-06-20 00:00:00+00:00,172,164,79472,30330
2026-06-20 06:00:00+00:00,174,165,34974,28095
